Date,State,District,Latitude,Longitude,ResolvedLocation,Rainfall,Temperature,WeatherDataSource
2013-08-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.8,27.3,Open-Meteo Historical Weather API
2013-08-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,27.3,26.9,Open-Meteo Historical Weather API
2013-08-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,10.2,27.2,Open-Meteo Historical Weather API
2013-08-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,10.0,27.5,Open-Meteo Historical Weather API
2013-08-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.9,28.4,Open-Meteo Historical Weather API
2013-08-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.0,29.2,Open-Meteo Historical Weather API
2013-08-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,13.0,28.5,Open-Meteo Historical Weather API
2013-08-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,12.8,27.5,Open-Meteo Historical Weather API
2013-08-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,19.7,27.2,Open-Meteo Historical Weather API
2013-08-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,10.2,27.4,Open-Meteo Historical Weather API
2013-08-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,28.9,Open-Meteo Historical Weather API
2013-08-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,9.4,28.3,Open-Meteo Historical Weather API
2013-08-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,9.6,26.7,Open-Meteo Historical Weather API
2013-08-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,7.7,27.8,Open-Meteo Historical Weather API
2013-08-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,29.3,Open-Meteo Historical Weather API
2013-08-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.6,29.6,Open-Meteo Historical Weather API
2013-08-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.0,29.2,Open-Meteo Historical Weather API
2013-08-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,26.9,27.7,Open-Meteo Historical Weather API
2013-08-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,37.4,26.7,Open-Meteo Historical Weather API
2013-08-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,25.4,26.7,Open-Meteo Historical Weather API
2013-08-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.1,27.2,Open-Meteo Historical Weather API
2013-08-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.4,27.7,Open-Meteo Historical Weather API
2013-08-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.9,27.6,Open-Meteo Historical Weather API
2013-09-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,17.1,27.6,Open-Meteo Historical Weather API
2013-09-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,14.8,26.9,Open-Meteo Historical Weather API
2013-09-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,8.2,26.3,Open-Meteo Historical Weather API
2013-09-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.4,27.8,Open-Meteo Historical Weather API
2013-09-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,29.0,Open-Meteo Historical Weather API
2013-09-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,29.0,Open-Meteo Historical Weather API
2013-09-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.9,28.2,Open-Meteo Historical Weather API
2013-09-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.5,28.0,Open-Meteo Historical Weather API
2013-09-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.3,27.8,Open-Meteo Historical Weather API
2013-09-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.3,27.4,Open-Meteo Historical Weather API
2013-09-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.1,28.2,Open-Meteo Historical Weather API
2013-09-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.2,28.8,Open-Meteo Historical Weather API
2013-09-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,29.7,Open-Meteo Historical Weather API
2013-09-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.8,29.7,Open-Meteo Historical Weather API
2013-09-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.8,27.9,Open-Meteo Historical Weather API
2013-09-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.9,28.1,Open-Meteo Historical Weather API
2013-09-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.2,29.1,Open-Meteo Historical Weather API
2013-09-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,5.3,29.1,Open-Meteo Historical Weather API
2013-09-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,9.6,28.0,Open-Meteo Historical Weather API
2013-09-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,28.9,Open-Meteo Historical Weather API
2013-09-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,28.7,Open-Meteo Historical Weather API
2013-09-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,28.9,Open-Meteo Historical Weather API
2013-09-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,29.1,Open-Meteo Historical Weather API
2013-09-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.0,29.2,Open-Meteo Historical Weather API
2013-09-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,12.1,27.8,Open-Meteo Historical Weather API
2013-09-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.3,27.3,Open-Meteo Historical Weather API
2013-09-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,6.9,27.7,Open-Meteo Historical Weather API
2013-09-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,11.3,27.7,Open-Meteo Historical Weather API
2013-09-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,12.8,26.4,Open-Meteo Historical Weather API
2013-09-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.4,Open-Meteo Historical Weather API
2013-10-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,2.3,26.3,Open-Meteo Historical Weather API
2013-10-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,26.6,Open-Meteo Historical Weather API
2013-10-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.5,Open-Meteo Historical Weather API
2013-10-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.1,26.1,Open-Meteo Historical Weather API
2013-10-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,27.9,25.0,Open-Meteo Historical Weather API
2013-10-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.8,25.4,Open-Meteo Historical Weather API
2013-10-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,26.6,Open-Meteo Historical Weather API
2013-10-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.9,Open-Meteo Historical Weather API
2013-10-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,26.5,Open-Meteo Historical Weather API
2013-10-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.8,26.0,Open-Meteo Historical Weather API
2013-10-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,27.2,Open-Meteo Historical Weather API
2013-10-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,27.8,Open-Meteo Historical Weather API
2013-10-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,26.7,24.5,Open-Meteo Historical Weather API
2013-10-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,81.5,23.4,Open-Meteo Historical Weather API
2013-10-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,3.4,24.0,Open-Meteo Historical Weather API
2013-10-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,24.6,Open-Meteo Historical Weather API
2013-10-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.6,25.2,Open-Meteo Historical Weather API
2013-10-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,25.5,Open-Meteo Historical Weather API
2013-10-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.5,Open-Meteo Historical Weather API
2013-10-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.3,24.8,Open-Meteo Historical Weather API
2013-10-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,25.1,Open-Meteo Historical Weather API
2013-10-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.6,Open-Meteo Historical Weather API
2013-10-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.7,Open-Meteo Historical Weather API
2013-10-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.3,Open-Meteo Historical Weather API
2013-10-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,24.6,Open-Meteo Historical Weather API
2013-10-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,24.2,Open-Meteo Historical Weather API
2013-10-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,24.2,Open-Meteo Historical Weather API
2013-10-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,23.9,Open-Meteo Historical Weather API
2013-10-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.5,Open-Meteo Historical Weather API
2013-10-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.5,Open-Meteo Historical Weather API
2013-10-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.8,Open-Meteo Historical Weather API
2013-11-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.4,23.5,Open-Meteo Historical Weather API
2013-11-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.9,Open-Meteo Historical Weather API
2013-11-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.8,Open-Meteo Historical Weather API
2013-11-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.6,Open-Meteo Historical Weather API
2013-11-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.2,Open-Meteo Historical Weather API
2013-11-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.4,Open-Meteo Historical Weather API
2013-11-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.4,Open-Meteo Historical Weather API
2013-11-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.2,Open-Meteo Historical Weather API
2013-11-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.5,Open-Meteo Historical Weather API
2013-11-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.0,Open-Meteo Historical Weather API
2013-11-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.3,Open-Meteo Historical Weather API
2013-11-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2013-11-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2013-11-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2013-11-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.4,Open-Meteo Historical Weather API
2013-11-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.0,Open-Meteo Historical Weather API
2013-11-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.0,Open-Meteo Historical Weather API
2013-11-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.9,Open-Meteo Historical Weather API
2013-11-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.5,Open-Meteo Historical Weather API
2013-11-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2013-11-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.0,Open-Meteo Historical Weather API
2013-11-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.8,Open-Meteo Historical Weather API
2013-11-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2013-11-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.0,Open-Meteo Historical Weather API
2013-11-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.5,Open-Meteo Historical Weather API
2013-11-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.9,Open-Meteo Historical Weather API
2013-11-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.6,Open-Meteo Historical Weather API
2013-11-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.1,Open-Meteo Historical Weather API
2013-11-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.1,Open-Meteo Historical Weather API
2013-11-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.0,Open-Meteo Historical Weather API
2013-12-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.1,Open-Meteo Historical Weather API
2013-12-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.1,Open-Meteo Historical Weather API
2013-12-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.3,Open-Meteo Historical Weather API
2013-12-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.1,Open-Meteo Historical Weather API
2013-12-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.5,Open-Meteo Historical Weather API
2013-12-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.3,Open-Meteo Historical Weather API
2013-12-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.6,Open-Meteo Historical Weather API
2013-12-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.8,Open-Meteo Historical Weather API
2013-12-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.7,Open-Meteo Historical Weather API
2013-12-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.3,Open-Meteo Historical Weather API
2013-12-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.5,Open-Meteo Historical Weather API
2013-12-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.0,Open-Meteo Historical Weather API
2013-12-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.4,Open-Meteo Historical Weather API
2013-12-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.5,Open-Meteo Historical Weather API
2013-12-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.6,Open-Meteo Historical Weather API
2013-12-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.4,Open-Meteo Historical Weather API
2013-12-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.5,Open-Meteo Historical Weather API
2013-12-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.3,Open-Meteo Historical Weather API
2013-12-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.7,Open-Meteo Historical Weather API
2013-12-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.3,Open-Meteo Historical Weather API
2013-12-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.4,Open-Meteo Historical Weather API
2013-12-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.7,Open-Meteo Historical Weather API
2013-12-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.8,Open-Meteo Historical Weather API
2013-12-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.4,Open-Meteo Historical Weather API
2013-12-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.6,Open-Meteo Historical Weather API
2013-12-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.2,Open-Meteo Historical Weather API
2013-12-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.5,Open-Meteo Historical Weather API
2013-12-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.6,Open-Meteo Historical Weather API
2013-12-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.9,Open-Meteo Historical Weather API
2013-12-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.3,Open-Meteo Historical Weather API
2013-12-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.2,Open-Meteo Historical Weather API
2014-01-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.2,Open-Meteo Historical Weather API
2014-01-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.7,Open-Meteo Historical Weather API
2014-01-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.1,Open-Meteo Historical Weather API
2014-01-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.7,Open-Meteo Historical Weather API
2014-01-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.4,Open-Meteo Historical Weather API
2014-01-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.3,Open-Meteo Historical Weather API
2014-01-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.0,Open-Meteo Historical Weather API
2014-01-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,13.6,Open-Meteo Historical Weather API
2014-01-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.5,Open-Meteo Historical Weather API
2014-01-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.9,Open-Meteo Historical Weather API
2014-01-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,13.1,15.2,Open-Meteo Historical Weather API
2014-01-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,16.2,Open-Meteo Historical Weather API
2014-01-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.6,Open-Meteo Historical Weather API
2014-01-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.9,Open-Meteo Historical Weather API
2014-01-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,14.5,Open-Meteo Historical Weather API
2014-01-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.3,Open-Meteo Historical Weather API
2014-01-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.1,Open-Meteo Historical Weather API
2014-01-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,5.6,16.2,Open-Meteo Historical Weather API
2014-01-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.5,Open-Meteo Historical Weather API
2014-01-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.7,Open-Meteo Historical Weather API
2014-01-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.9,Open-Meteo Historical Weather API
2014-01-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.5,Open-Meteo Historical Weather API
2014-01-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.0,Open-Meteo Historical Weather API
2014-01-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.0,Open-Meteo Historical Weather API
2014-01-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.5,Open-Meteo Historical Weather API
2014-01-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.2,Open-Meteo Historical Weather API
2014-01-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.8,Open-Meteo Historical Weather API
2014-01-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.4,Open-Meteo Historical Weather API
2014-01-29,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.0,Open-Meteo Historical Weather API
2014-01-30,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.4,Open-Meteo Historical Weather API
2014-01-31,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.0,Open-Meteo Historical Weather API
2014-02-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.1,Open-Meteo Historical Weather API
2014-02-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.1,Open-Meteo Historical Weather API
2014-02-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.2,Open-Meteo Historical Weather API
2014-02-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,17.8,Open-Meteo Historical Weather API
2014-02-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.9,Open-Meteo Historical Weather API
2014-02-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.1,Open-Meteo Historical Weather API
2014-02-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.3,Open-Meteo Historical Weather API
2014-02-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.4,Open-Meteo Historical Weather API
2014-02-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.3,Open-Meteo Historical Weather API
2014-02-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.9,Open-Meteo Historical Weather API
2014-02-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.0,Open-Meteo Historical Weather API
2014-02-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.7,Open-Meteo Historical Weather API
2014-02-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.7,Open-Meteo Historical Weather API
2014-02-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,16.8,15.2,Open-Meteo Historical Weather API
2014-02-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.0,16.1,Open-Meteo Historical Weather API
2014-02-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,4.7,15.8,Open-Meteo Historical Weather API
2014-02-17,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.2,Open-Meteo Historical Weather API
2014-02-18,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,15.8,Open-Meteo Historical Weather API
2014-02-19,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.6,Open-Meteo Historical Weather API
2014-02-20,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,16.9,Open-Meteo Historical Weather API
2014-02-21,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,18.1,Open-Meteo Historical Weather API
2014-02-22,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.7,19.2,Open-Meteo Historical Weather API
2014-02-23,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.3,19.2,Open-Meteo Historical Weather API
2014-02-24,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.5,Open-Meteo Historical Weather API
2014-02-25,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.6,Open-Meteo Historical Weather API
2014-02-26,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.3,Open-Meteo Historical Weather API
2014-02-27,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.9,20.4,Open-Meteo Historical Weather API
2014-02-28,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,1.4,20.7,Open-Meteo Historical Weather API
2014-03-01,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,8.6,20.2,Open-Meteo Historical Weather API
2014-03-02,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.1,20.3,Open-Meteo Historical Weather API
2014-03-03,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.1,Open-Meteo Historical Weather API
2014-03-04,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.1,Open-Meteo Historical Weather API
2014-03-05,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,19.9,Open-Meteo Historical Weather API
2014-03-06,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.9,Open-Meteo Historical Weather API
2014-03-07,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.1,Open-Meteo Historical Weather API
2014-03-08,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,20.6,Open-Meteo Historical Weather API
2014-03-09,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.1,Open-Meteo Historical Weather API
2014-03-10,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,21.8,Open-Meteo Historical Weather API
2014-03-11,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,22.7,Open-Meteo Historical Weather API
2014-03-12,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.1,Open-Meteo Historical Weather API
2014-03-13,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,25.5,Open-Meteo Historical Weather API
2014-03-14,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.8,Open-Meteo Historical Weather API
2014-03-15,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,23.9,Open-Meteo Historical Weather API
2014-03-16,Bihar,Muzaffarpur,26.12259,85.39055,Muzaffarpur,0.0,24.7,Open-Meteo Historical Weather API
